añomat,latitud,longitud
2012,5.0662098,-75.507057
2012,5.0931201,-75.54686
2012,5.0585899,-75.487823
2012,5.0634699,-75.512779
2012,5.0560999,-75.568008
2012,5.0681901,-75.515862
2012,5.0592699,-75.486061
2012,5.0506501,-75.478943
2012,5.0602698,-75.497421
2012,5.0685802,-75.52652
2012,5.0673599,-75.518791
2012,5.06991,-75.51561
2012,5.06568,-75.509529
2012,5.06007,-75.491287
2012,,
2012,5.0613399,-75.472809
2012,5.0658498,-75.514664
2012,5.0646501,-75.507553
2012,5.0613198,-75.4991
2012,5.0633202,-75.497498
2012,5.06671,-75.522507
2012,5.0641699,-75.523079
2012,5.0615301,-75.50795
2012,,
2012,5.0616298,-75.52002
2012,5.0746198,-75.522118
2012,5.0590701,-75.508911
2012,5.0836401,-75.525787
2012,5.0700202,-75.513931
2012,5.0713401,-75.51796
2012,5.0596499,-75.510277
2012,5.0580401,-75.510208
2012,,
2012,5.0694599,-75.509666
2012,5.0499902,-75.480217
2012,5.0694599,-75.509666
2012,5.06005,-75.510338
2012,5.0513401,-75.481758
2012,5.0620699,-75.493187
2012,5.0646501,-75.507553
2012,5.0694599,-75.509666
2012,5.0646501,-75.507553
2012,5.0671501,-75.5121
2012,5.0668898,-75.517464
2012,5.0641599,-75.52018
2012,5.0680799,-75.512833
2012,5.0638099,-75.48719
2012,5.0496898,-75.505859
2012,5.0738301,-75.516533
2012,5.0681901,-75.519218
2012,,
2012,5.03231,-75.45668
2012,5.0689702,-75.516953
2012,5.0704999,-75.516876
2012,5.04597,-75.482323
2012,5.06462,-75.52494
2012,5.0726199,-75.499817
2012,5.06247,-75.498421
2012,5.03544,-75.471962
2012,5.0541501,-75.485641
2012,5.0674601,-75.519073
2012,5.0694599,-75.509666
2012,5.07195,-75.518349
2012,5.0743198,-75.495262
2012,5.0623498,-75.492683
2012,5.0540299,-75.496147
2012,5.04917,-75.505058
2012,5.06704,-75.521118
2012,5.0685701,-75.514091
2012,5.0676999,-75.521233
2012,5.0585899,-75.5289
2012,5.0296602,-75.456558
2012,5.0629101,-75.496674
2012,5.0482502,-75.503731
2012,5.0587301,-75.488533
2012,5.0686002,-75.523338
2012,5.0616298,-75.519737
2012,5.0844102,-75.526154
2012,5.0824399,-75.489563
2012,5.07265,-75.52494
2012,5.0717602,-75.519737
2012,5.0710602,-75.51899
2012,5.0542402,-75.489304
2012,5.06742,-75.522949
2012,5.07792,-75.523041
2012,5.0639,-75.507889
2012,5.0310602,-75.46106
2012,5.0644002,-75.497757
2012,,
2012,5.06425,-75.518631
2012,5.0533199,-75.494453
2012,5.07373,-75.49276
2012,5.0608702,-75.484657
2012,5.06704,-75.507599
2012,5.0511198,-75.48027
2012,5.0562601,-75.515213
2012,5.0605798,-75.475029
2012,5.0331302,-75.45723
2012,5.0716801,-75.519524
2012,5.0598302,-75.514809
2012,5.0655799,-75.508743
2012,5.0685701,-75.516891
2012,5.0760002,-75.5009
2012,5.06494,-75.499458
2012,5.0605102,-75.495407
2012,5.0680799,-75.512833
2012,5.0588498,-75.487259
2012,5.0690498,-75.520523
2012,5.0638599,-75.500267
2012,5.0620699,-75.493538
2012,5.0666399,-75.489273
2012,5.0680799,-75.512848
2012,5.0680399,-75.516861
2012,5.0658302,-75.499023
2012,5.0490999,-75.490898
2012,5.0561199,-75.492538
2012,5.0647602,-75.522324
2012,5.0492101,-75.505402
2012,5.0646501,-75.507553
2012,5.0669098,-75.518692
2012,5.06429,-75.497841
2012,5.0634398,-75.518539
2012,5.05338,-75.481628
2012,5.06534,-75.50499
2012,5.0811801,-75.489037
2012,5.0496802,-75.47998
2012,5.0646501,-75.507553
2012,5.0690999,-75.519318
2012,5.06428,-75.497551
2012,5.0310702,-75.461098
2012,5.0540099,-75.514191
2012,5.0679998,-75.51976
2012,5.0313802,-75.464111
2012,5.0669098,-75.518532
2012,5.0881801,-75.526222
2012,5.0704799,-75.518982
2012,5.0598402,-75.488808
2012,5.0745101,-75.51609
2012,5.0563698,-75.511772
2012,5.0682101,-75.514549
2012,5.0642099,-75.49649
2012,5.0760999,-75.518799
2012,5.06809,-75.519638
2012,5.0644798,-75.499313
2012,5.0743299,-75.538673
2012,5.0508399,-75.480911
2012,5.0680799,-75.512833
2012,5.0721502,-75.516708
2012,5.0429902,-75.503769
2012,5.04075,-75.445099
2012,5.0310402,-75.460991
2012,5.0646501,-75.507553
2012,5.0676599,-75.516548
2012,5.06318,-75.478394
2012,5.0490999,-75.490898
2012,5.0676398,-75.52243
2012,5.0676899,-75.521393
2012,5.03227,-75.463959
2012,5.0496702,-75.499779
2012,5.0753198,-75.52005
2012,5.0913601,-75.546356
2012,5.0525899,-75.525932
2012,5.0682101,-75.516228
2012,5.05059,-75.483551
2012,5.0665898,-75.500603
2012,5.0694599,-75.509666
2012,5.0641599,-75.52018
2012,5.0681701,-75.519524
2012,5.0746498,-75.519386
2012,5.06743,-75.521118
2012,5.0708399,-75.5177
2012,5.0309901,-75.463158
2012,5.0659199,-75.512032
2012,5.06003,-75.476578
2012,5.0685201,-75.518501
2012,5.0650802,-75.501259
2012,5.0700898,-75.516853
2012,5.0605602,-75.520203
2012,5.0495,-75.505569
2012,5.06707,-75.520576
2012,5.0631599,-75.495361
2012,5.0714998,-75.489838
2012,5.06951,-75.513161
2012,5.0611401,-75.51413
2012,5.06708,-75.521339
2012,5.0615702,-75.491669
2012,5.0663199,-75.517433
2012,5.0306401,-75.460808
2012,5.0686898,-75.522636
2012,5.0588398,-75.485168
2012,5.0664802,-75.519669
2012,5.0624199,-75.478638
2012,5.0633202,-75.497498
2012,5.0641398,-75.498329
2012,5.0724702,-75.493919
2012,5.03334,-75.465172
2012,5.0654001,-75.516747
2012,5.0633402,-75.515869
2012,5.0616698,-75.498627
2012,5.0457902,-75.481689
2012,5.0635099,-75.52401
2012,5.07195,-75.520554
2012,5.0653501,-75.516518
2012,5.1047301,-75.53772
2012,5.0743399,-75.520493
2012,5.0686102,-75.47216
2012,5.0658598,-75.502991
2012,5.0709901,-75.523499
2012,5.0317502,-75.465767
2012,5.0606699,-75.492561
2012,5.0683098,-75.516747
2012,5.0518799,-75.481491
2012,5.0648198,-75.509109
2012,5.05793,-75.504829
2012,5.0325398,-75.458488
2012,5.0615602,-75.491653
2012,5.06633,-75.509499
2012,5.0556898,-75.485451
2012,5.0659199,-75.479424
2012,5.0677299,-75.515228
2012,6.2265401,-75.503143
2012,6.2619901,-75.556931
2012,5.06423,-75.497704
2012,5.0555501,-75.489571
2012,5.0676999,-75.521217
2012,5.0657802,-75.512177
2012,5.0674,-75.491333
2012,5.0356102,-75.472008
2012,5.0675702,-75.507317
2012,5.06215,-75.493889
2012,5.0621901,-75.498688
2012,5.06283,-75.519829
2012,5.0496302,-75.499519
2012,5.0309901,-75.462479
2012,5.06568,-75.509529
2012,5.0739102,-75.524117
2012,5.04949,-75.505608
2012,5.0527501,-75.487457
2012,5.0620699,-75.495499
2012,5.0674,-75.522682
2012,5.05193,-75.481827
2012,5.05268,-75.48896
2012,5.07307,-75.499252
2012,5.0605798,-75.503151
2012,5.0742698,-75.525452
2012,5.0694599,-75.509666
2012,5.0661802,-75.491318
2012,5.06845,-75.519402
2012,5.0711002,-75.518608
2012,5.0712399,-75.518471
2012,5.0681901,-75.519302
2012,5.0683799,-75.513237
2012,5.0665102,-75.51857
2012,5.0306201,-75.460403
2012,5.0690799,-75.519852
2012,5.0726099,-75.524193
2012,5.0493302,-75.482727
2012,5.0558901,-75.48568
2012,5.0623398,-75.494164
2012,5.0661802,-75.519852
2012,,
2012,5.0696402,-75.516327
2012,5.0615001,-75.493729
2012,5.06775,-75.514137
2012,5.0543699,-75.499496
2012,,
2012,5.0697999,-75.523033
2012,5.0686402,-75.516403
2012,5.0661802,-75.512077
2012,5.0634398,-75.469681
2012,,
2012,5.0904198,-75.545898
2012,5.0560298,-75.486031
2012,5.06387,-75.516357
2012,5.07411,-75.497292
2012,5.0752101,-75.537064
2012,5.07166,-75.516701
2012,5.0437298,-75.502968
2012,5.0717902,-75.520416
2012,5.0669498,-75.517464
2012,5.05897,-75.487511
2012,5.0483298,-75.501022
2012,5.0630598,-75.51667
2012,5.05656,-75.530067
2012,5.0675802,-75.518509
2012,5.0534101,-75.48658
2012,5.0608702,-75.493088
2012,5.0605302,-75.491364
2012,5.0538602,-75.499168
2012,5.05792,-75.486908
2012,5.0684299,-75.514282
2012,5.04144,-75.496902
2012,5.0887799,-75.526077
2012,5.0517402,-75.481049
2012,5.0528102,-75.484322
2012,5.0602999,-75.474083
2012,5.07372,-75.524918
2012,5.0694599,-75.509666
2012,5.06352,-75.471207
2012,5.03161,-75.459732
2012,5.0536699,-75.48925
2012,5.06287,-75.508759
2012,5.06568,-75.509529
2012,5.0690398,-75.520653
2012,5.0654202,-75.523064
2012,5.0558901,-75.48568
2012,5.0677199,-75.515442
2012,5.0535002,-75.52681
2012,5.0680799,-75.512833
2012,5.07128,-75.513382
2012,5.0655699,-75.501671
2012,5.0681701,-75.519524
2012,5.06529,-75.521553
2012,5.0749798,-75.520508
2012,5.06634,-75.517159
2012,5.04881,-75.478409
2012,5.0633202,-75.50045
2012,5.0694599,-75.509666
2012,5.0318098,-75.466057
2012,5.0713401,-75.520561
2012,5.06568,-75.509529
2012,5.0608401,-75.490059
2012,5.0673299,-75.519707
2012,5.0429902,-75.503769
2012,5.0678,-75.489182
2012,5.07091,-75.515472
2012,5.0739999,-75.495552
2012,5.0781002,-75.525581
2012,5.0672898,-75.515137
2012,5.0685301,-75.523338
2012,5.0750098,-75.519028
2012,5.0613899,-75.491119
2012,5.0320301,-75.46608
2012,5.0315399,-75.46328
2012,5.0657401,-75.514153
2012,5.0617599,-75.50602
2012,5.0664201,-75.520638
2012,5.06812,-75.498367
2012,5.04597,-75.482323
2012,5.0655098,-75.500488
2012,5.0682998,-75.516243
2012,5.06634,-75.519211
2012,5.0585599,-75.489487
2012,5.0706301,-75.517029
2012,5.0590801,-75.488922
2012,5.0671201,-75.512672
2012,5.0667,-75.523048
2012,5.0756402,-75.518791
2012,5.0356998,-75.471893
2012,5.0680499,-75.518852
2012,5.0694599,-75.509666
2012,5.08323,-75.525917
2012,5.0673399,-75.528862
2012,5.0692501,-75.516289
2012,5.0585899,-75.487823
2012,5.0704899,-75.518333
2012,5.0669799,-75.514214
2012,5.0668898,-75.517464
2012,5.0675201,-75.519447
2012,5.0717001,-75.51815
2012,5.0699601,-75.516602
2012,5.0666299,-75.49749
2012,5.0696201,-75.53054
2012,5.0714202,-75.51902
2012,5.0541501,-75.488579
2012,5.03544,-75.471962
2012,5.0664802,-75.514778
2012,5.0680199,-75.522476
2012,5.06953,-75.515259
2012,5.0650802,-75.512131
2012,5.0647001,-75.52021
2012,5.0676999,-75.521233
2012,5.0672698,-75.516144
2012,5.0511398,-75.488319
2012,5.0633402,-75.515869
2012,,
2012,5.0693598,-75.493217
2012,5.0504899,-75.486618
2012,5.0309601,-75.477379
2012,5.06359,-75.497513
2012,,
2012,5.0521102,-75.487991
2012,,
2012,5.0560999,-75.568008
2012,5.0717301,-75.517693
2012,5.0665598,-75.519676
2012,5.0634699,-75.497429
2012,,
2012,5.0676799,-75.50248
2012,5.0659399,-75.475578
2012,5.06636,-75.49749
2012,5.06218,-75.497269
2012,5.0528302,-75.494781
2012,5.0534401,-75.483688
2012,5.0296602,-75.537987
2012,5.0492802,-75.482208
2012,5.0684099,-75.520126
2012,5.0710702,-75.518608
2012,5.0794301,-75.48735
2012,5.0623398,-75.494377
2012,5.0670199,-75.521767
2012,5.0508599,-75.526443
2012,5.0668898,-75.484688
2012,5.0729399,-75.494553
2012,5.08178,-75.514061
2012,5.0300899,-75.476463
2012,5.0658698,-75.52784
2012,5.0622902,-75.478951
2012,,
2012,5.0686302,-75.519669
2012,5.06496,-75.504478
2012,5.0646501,-75.507553
2012,5.0665398,-75.518089
2012,5.06604,-75.523087
2012,5.0672002,-75.517967
2012,5.0604501,-75.489166
2012,5.0485001,-75.500992
2012,5.0646501,-75.507553
2012,5.0582299,-75.509811
2012,5.0662899,-75.517769
2012,5.0430498,-75.499367
2012,5.05966,-75.487778
2012,5.0298901,-75.458328
2012,5.0313902,-75.461052
2012,5.0310998,-75.461243
2012,5.06566,-75.503937
2012,5.0327601,-75.465462
2012,5.0657301,-75.478432
2012,5.0645099,-75.523193
2012,5.0595398,-75.475327
2012,5.0521102,-75.484741
2012,5.0699201,-75.516991
2012,5.0630598,-75.51667
2012,5.0851102,-75.490471
2012,5.07372,-75.524918
2012,,
2012,5.0665302,-75.518372
2012,5.0690398,-75.520714
2012,5.0703502,-75.520554
2012,5.05303,-75.489433
2012,5.05266,-75.480042
2012,5.0655298,-75.499542
2012,5.0673499,-75.51342
2012,5.0677199,-75.51516
2012,5.0549502,-75.484612
2012,5.0665498,-75.512817
2012,5.0672698,-75.516121
2012,6.0729699,-75.026642
2012,5.0647402,-75.52021
2012,5.06672,-75.522469
2012,5.0808601,-75.490082
2012,5.06742,-75.48925
2012,5.06568,-75.509529
2012,5.0598302,-75.492332
2012,5.0578599,-75.510338
2012,5.06287,-75.477966
2012,5.0536098,-75.486
2012,5.0644898,-75.517487
2012,5.06809,-75.534042
2012,5.0615301,-75.491577
2012,5.0672998,-75.495132
2012,5.07514,-75.524483
2012,5.0680799,-75.512848
2012,5.0694599,-75.509666
2012,5.0308499,-75.46183
2012,5.0319099,-75.464951
2012,5.0322199,-75.466263
2012,5.0318699,-75.466347
2012,5.0314202,-75.462677
2012,5.0309401,-75.462257
2012,5.0598102,-75.47464
2012,5.0648699,-75.510323
2012,5.04636,-75.482262
2012,5.0313001,-75.461853
2012,5.0666099,-75.519409
2012,5.0318899,-75.463249
2012,5.0695901,-75.516609
2012,5.0687599,-75.52076
2012,5.0644999,-75.497849
2012,5.1047301,-75.53772
2012,5.0660801,-75.520668
2012,5.06287,-75.52047
2012,,
2012,5.06881,-75.515221
2012,5.0317101,-75.465599
2012,5.0687299,-75.521049
2012,5.6310201,-73.5261
2012,5.0327401,-75.467751
2012,5.0661201,-75.514671
2012,5.0677099,-75.494987
2012,5.06879,-75.515633
2012,5.0660601,-75.522888
2012,6.2458901,-75.57457
2012,5.0690699,-75.513924
2012,5.06675,-75.521797
2012,5.0677099,-75.514893
2012,5.0682998,-75.51519
2012,5.04671,-75.47937
2012,5.0657101,-75.502151
2012,5.05235,-75.480537
2012,5.0769601,-75.523827
2012,5.06914,-75.520203
2012,5.06739,-75.52195
2012,5.0707502,-75.519821
2012,,
2012,5.04421,-75.500954
2012,5.0690198,-75.514954
2012,5.0655799,-75.521759
2012,5.0675101,-75.519722
2012,5.06812,-75.520767
2012,5.0665202,-75.48645
2012,5.0535998,-75.487289
2012,5.0699,-75.515984
2012,5.0597601,-75.492661
2012,5.06778,-75.513496
2012,5.0760498,-75.527672
2012,5.0607901,-75.492683
2012,5.06568,-75.526268
2012,5.0705099,-75.518333
2012,5.0682998,-75.515869
2012,5.0669298,-75.512543
2012,5.0954499,-75.54882
2012,5.0692501,-75.515938
2012,5.0664701,-75.519279
2012,5.0632501,-75.495811
2012,5.0525599,-75.499496
2012,5.0655599,-75.52459
2012,5.06319,-75.495918
2012,5.0653501,-75.520889
2012,5.06143,-75.501198
2012,5.05334,-75.525879
2012,5.0661802,-75.511848
2012,5.0672998,-75.520988
2012,5.0672998,-75.515533
2012,5.0742502,-75.496353
2012,5.0655699,-75.501671
2012,5.0559802,-75.485779
2012,5.0640802,-75.498657
2012,5.06568,-75.526268
2012,5.0556798,-75.485451
2012,5.0327702,-75.466812
2012,5.05059,-75.483551
2012,5.0717802,-75.516693
2012,5.0694599,-75.509666
2012,5.0690398,-75.520576
2012,5.03087,-75.460037
2012,5.0634599,-75.499039
2012,5.0509901,-75.505447
2012,5.0646501,-75.507553
2012,5.0591402,-75.47657
2012,5.0680799,-75.512833
2012,5.0627699,-75.471443
2012,5.06141,-75.495033
2012,5.0680799,-75.512833
2012,5.0668201,-75.52005
2012,5.0455799,-75.479851
2012,5.0694599,-75.509666
2012,5.0694599,-75.509666
2012,5.0306101,-75.459702
2012,5.0665898,-75.511589
2012,5.05897,-75.519653
2012,5.0687399,-75.521049
2012,5.0640001,-75.497391
2012,5.06323,-75.495872
2012,5.0660901,-75.527321
2012,5.0760398,-75.492737
2012,5.0692201,-75.510437
2012,5.0328698,-75.466042
2012,5.0325098,-75.467377
2012,5.0321398,-75.46566
2012,5.0303798,-75.460083
2012,5.0780201,-75.523956
2012,5.0327702,-75.466843
2012,5.0668898,-75.510834
2012,5.0692201,-75.510437
2012,5.0615201,-75.495041
2012,5.0500698,-75.488617
2012,5.0672498,-75.489441
2012,5.0623398,-75.493492
2012,5.0658498,-75.514664
2012,5.0591698,-75.475731
2012,5.0592999,-75.475502
2012,5.06042,-75.473648
2012,5.0585699,-75.476013
2012,5.0655699,-75.524582
2012,5.05792,-75.486771
2012,5.0536399,-75.488983
2012,5.0503402,-75.486618
2012,5.0687299,-75.517464
2012,5.0594702,-75.491379
2012,5.0537701,-75.496651
2012,5.0646501,-75.507553
2012,5.06674,-75.520958
2012,5.052,-75.486389
2012,5.0527501,-75.486481
2012,5.06634,-75.519211
2012,5.05617,-75.502548
2012,5.0534201,-75.496681
2012,5.0509,-75.499046
2012,5.0517101,-75.498093
2012,5.05546,-75.490082
2012,5.07725,-75.523949
2012,5.0426798,-75.498894
2012,5.0752702,-75.52697
2012,5.06533,-75.524101
2012,5.0657201,-75.505592
2012,5.0657802,-75.509117
2012,5.0703802,-75.519478
2012,5.0606699,-75.476112
2012,5.0532999,-75.484268
2012,5.0296798,-75.455841
2012,5.0672698,-75.499008
2012,5.0619798,-75.495911
2012,5.06359,-75.497513
2012,5.0648999,-75.502182
2012,5.0664601,-75.519371
2012,5.07444,-75.522942
2012,5.08394,-75.488167
2012,5.0721698,-75.50032
2012,5.07517,-75.491859
2012,5.0724702,-75.493919
2012,,
2012,5.0742698,-75.494827
2012,5.05481,-75.485847
2012,5.0674601,-75.472221
2012,5.0646701,-75.477043
2012,5.06218,-75.478508
2012,5.0684099,-75.489349
2012,5.07093,-75.495628
2012,5.0595999,-75.500259
2012,5.0651999,-75.514069
2012,5.0750799,-75.493782
2012,5.06986,-75.521103
2012,5.0756302,-75.488533
2012,5.0646501,-75.507553
2012,5.0325098,-75.467377
2012,5.0656099,-75.488724
2012,5.0501299,-75.485474
2012,5.0500698,-75.479462
2012,5.0497599,-75.48217
2012,5.0624399,-75.470016
2012,5.0594401,-75.475273
2012,5.0521498,-75.481232
2012,5.05304,-75.481659
2012,5.05162,-75.481232
2012,5.0595999,-75.474289
2012,5.0554399,-75.485191
2012,,
2012,5.0314002,-75.464241
2012,5.0720201,-75.49102
2012,5.06323,-75.49752
2012,5.0644498,-75.498817
2012,5.0592499,-75.48867
2012,5.0638099,-75.516792
2012,5.06037,-75.48893
2012,5.0675802,-75.51358
2012,5.0720601,-75.517708
2012,5.0770602,-75.52726
2012,5.06355,-75.509628
2012,5.0546398,-75.50988
2012,5.0739598,-75.495003
2012,5.0750098,-75.492088
2012,5.0530701,-75.507492
2012,5.0737901,-75.494972
2012,5.0541801,-75.509369
2012,5.0577998,-75.483482
2012,5.0490999,-75.490898
2012,5.0511498,-75.525978
2012,5.073,-75.49913
2012,5.0592399,-75.487511
2012,5.07409,-75.495293
2012,5.0605302,-75.502373
2012,5.05797,-75.486641
2012,5.0520201,-75.490891
2012,5.0824099,-75.48954
2012,5.0714998,-75.501106
2012,5.0676599,-75.516518
2012,5.0736899,-75.519341
2012,5.06392,-75.496452
2012,,
2012,5.0690498,-75.488983
2012,5.0631599,-75.511093
2012,5.06391,-75.500252
2012,5.0602198,-75.510277
2012,5.0656199,-75.503273
2012,5.0461702,-75.500443
2012,5.0687599,-75.529877
2012,5.0458002,-75.503769
2012,5.0531802,-75.485069
2012,5.05404,-75.483231
2012,5.0622301,-75.503357
2012,5.0689998,-75.499542
2012,5.0687199,-75.489799
2012,5.06704,-75.511871
2012,5.0681701,-75.50386
2012,5.0672698,-75.516144
2012,5.0692,-75.489868
2012,5.0657401,-75.521301
2012,5.0736499,-75.493561
2012,5.0654302,-75.494164
2012,5.0594401,-75.476646
2012,5.0669498,-75.517288
2012,5.05897,-75.523727
2012,5.0618601,-75.493797
2012,5.0722599,-75.499863
2012,5.0602798,-75.519073
2012,5.0692,-75.517616
2012,5.0654702,-75.520943
2012,5.0655499,-75.514412
2012,5.0554199,-75.486687
2012,5.0620699,-75.493561
2012,5.0620699,-75.493538
2012,5.0623398,-75.493607
2012,5.0620699,-75.493538
2012,5.0636001,-75.497452
2012,5.0644698,-75.49929
2012,5.0429301,-75.499199
2012,5.0731101,-75.499947
2012,5.0706801,-75.493698
2012,5.07195,-75.520554
2012,5.0602198,-75.487999
2012,5.05128,-75.479828
2012,5.0728102,-75.49987
2012,5.0538702,-75.487968
2012,5.0741901,-75.49498
2012,5.0665398,-75.518066
2012,5.0720801,-75.512779
2012,5.0690098,-75.514961
2012,5.07195,-75.520554
2012,5.0288,-75.469208
2012,5.0665202,-75.514061
2012,5.06668,-75.523582
2012,5.0681701,-75.524101
2012,5.0646,-75.523788
2012,5.07125,-75.518341
2012,,
2012,5.07581,-75.522057
2012,5.05164,-75.495148
2012,5.0671601,-75.52037
2012,5.0472102,-75.500504
2012,5.0589399,-75.523659
2012,5.0611901,-75.526291
2012,5.0662999,-75.50988
2012,5.0588498,-75.486359
2012,5.0605898,-75.489571
2012,5.0307298,-75.463242
2012,5.0769,-75.52504
2012,5.06459,-75.507698
2012,5.06214,-75.521187
2012,5.0511098,-75.498558
2012,5.0672002,-75.517937
2012,5.0617599,-75.471298
2012,5.0620499,-75.51149
2012,5.0531201,-75.526192
2012,5.06709,-75.513191
2012,5.0680499,-75.51339
2012,5.0742698,-75.513519
2012,5.0500998,-75.499489
2012,5.0324402,-75.459198
2012,5.0309601,-75.477379
2012,5.08287,-75.512672
2012,5.0749898,-75.4935
2012,5.04181,-75.502342
2012,5.0683999,-75.520477
2012,5.06317,-75.495369
2012,5.0535202,-75.493919
2012,5.05369,-75.489227
2012,5.04707,-75.482979
2012,5.0316901,-75.465538
2012,5.0341802,-75.45713
2012,5.05795,-75.486641
2012,5.0836802,-75.489838
2012,5.0536699,-75.48925
2012,5.0694599,-75.509666
2012,5.0668502,-75.512527
2012,5.06568,-75.509529
2012,5.0687399,-75.521049
2012,5.0672402,-75.49826
2012,5.0634398,-75.501427
2012,5.0676098,-75.515549
2012,5.0864,-75.489754
2012,5.0692902,-75.491341
2012,5.0707598,-75.491676
2012,5.06212,-75.526047
2012,5.06564,-75.488579
2012,5.0805001,-75.48896
2012,5.0674601,-75.514511
2012,5.0822802,-75.489441
2012,5.0651398,-75.510277
2012,5.0717802,-75.516693
2012,5.0501299,-75.488373
2012,5.0492001,-75.480179
2012,5.0710602,-75.51899
2012,5.0683599,-75.521782
2012,5.0739598,-75.513817
2012,5.0917101,-75.548233
2012,5.0646501,-75.507553
2012,5.06598,-75.517067
2012,5.0362201,-75.5355
2012,5.0626998,-75.519821
2012,5.06217,-75.519783
2012,5.0665798,-75.526421
2012,5.0757399,-75.521919
2012,5.0593801,-75.515022
2012,5.06709,-75.520088
2012,5.0563598,-75.511162
2012,5.0673199,-75.519569
2012,5.0542798,-75.509644
2012,5.0528002,-75.489113
2012,5.0315499,-75.464859
2012,5.0811901,-75.489532
2012,5.07268,-75.506203
2012,5.06844,-75.523338
2012,5.0680799,-75.512833
2012,5.0527601,-75.485291
2012,5.0671,-75.495644
2012,5.0631599,-75.495728
2012,5.0701699,-75.490898
2012,5.0690198,-75.493378
2012,5.0669999,-75.486443
2012,5.0707998,-75.491951
2012,5.0680399,-75.491409
2012,5.0654202,-75.523132
2012,5.06675,-75.521713
2012,5.0681601,-75.518517
2012,5.0747399,-75.517754
2012,5.0559702,-75.484833
2012,5.0672698,-75.516144
2012,,
2012,5.0681901,-75.519142
2012,5.0620699,-75.493362
2012,5.0661702,-75.514832
2012,5.0557199,-75.485687
2012,5.0344,-75.469238
2012,5.0647202,-75.476707
2012,5.0640101,-75.502243
2012,5.0631499,-75.512619
2012,5.0646701,-75.52021
2012,5.0556798,-75.485451
2012,5.0650201,-75.517288
2012,5.06322,-75.498573
2012,5.06814,-75.519142
2012,5.0536699,-75.48925
2012,5.0694599,-75.509666
2012,5.0557499,-75.491211
2012,5.0429902,-75.503769
2012,5.0636101,-75.515266
2012,5.0563402,-75.530388
2012,5.0549102,-75.485947
2013,5.0479102,-75.478813
2013,5.0664601,-75.519402
2013,5.05193,-75.500763
2013,5.04844,-75.480453
2013,5.0664601,-75.519402
2013,5.0661201,-75.524521
2013,5.0669198,-75.49337
2013,5.06247,-75.498871
2013,5.0681801,-75.51944
2013,5.0672898,-75.515137
2013,5.06777,-75.523712
2013,5.0717802,-75.516693
2013,5.0646501,-75.507553
2013,5.0631399,-75.498306
2013,5.0528998,-75.494453
2013,5.0621901,-75.498688
2013,5.0581598,-75.481102
2013,5.0720601,-75.519287
2013,5.0679998,-75.514542
2013,5.0561299,-75.484528
2013,5.0610299,-75.493591
2013,5.04566,-75.500366
2013,5.06774,-75.514893
2013,5.0638199,-75.500862
2013,5.06422,-75.508568
2013,5.0749898,-75.523666
2013,5.0753498,-75.527077
2013,5.0672898,-75.515137
2013,5.0675802,-75.514877
2013,5.0640802,-75.498657
2013,5.0717802,-75.516693
2013,5.0509,-75.484879
2013,5.0667901,-75.520691
2013,5.0669098,-75.49836
2013,5.06812,-75.498367
2013,11.23009,-74.162918
2013,5.0784702,-75.525543
2013,5.05409,-75.486748
2013,5.0606999,-75.5028
2013,5.0581999,-75.486458
2013,5.0595798,-75.485764
2013,5.0615201,-75.495041
2013,5.05863,-75.488617
2013,5.06987,-75.492104
2013,5.06422,-75.512779
2013,5.0673399,-75.52198
2013,5.0660901,-75.521896
2013,5.0911398,-75.546318
2013,5.06569,-75.523048
2013,5.06037,-75.504478
2013,5.07305,-75.499863
2013,5.0461602,-75.482117
2013,5.0513401,-75.479561
2013,5.06809,-75.519638
2013,5.0665598,-75.488258
2013,5.04953,-75.503777
2013,5.0548201,-75.483467
2013,5.0608401,-75.489227
2013,5.0560699,-75.526833
2013,5.07268,-75.506203
2013,5.0545101,-75.486389
2013,,
2013,5.0630999,-75.492371
2013,,
2013,5.0744801,-75.524742
2013,5.06074,-75.502167
2013,5.0694599,-75.509666
2013,5.0671401,-75.512222
2013,5.06743,-75.51815
2013,5.0538402,-75.487907
2013,5.0689301,-75.517563
2013,5.08745,-75.488991
2013,5.0638399,-75.471123
2013,5.0661302,-75.505478
2013,5.0749102,-75.526878
2013,5.0501499,-75.500481
2013,5.0672598,-75.516159
2013,5.0680099,-75.522522
2013,5.0633001,-75.519348
2013,5.0666099,-75.517082
2013,5.0660501,-75.49614
2013,5.0753698,-75.518639
2013,5.0720501,-75.516708
2013,5.0316601,-75.465393
2013,5.0559802,-75.485779
2013,5.06458,-75.507713
2013,5.0615702,-75.494408
2013,5.0667,-75.515503
2013,5.0511398,-75.487663
2013,5.0676599,-75.521843
2013,5.0508399,-75.487961
2013,5.0778699,-75.526512
2013,5.0492301,-75.479652
2013,5.0855298,-75.527069
2013,5.06284,-75.477951
2013,5.0754099,-75.492844
2013,5.0636001,-75.497452
2013,5.0680799,-75.512848
2013,5.0692401,-75.509178
2013,5.0528302,-75.498863
2013,5.0545101,-75.486389
2013,5.0714102,-75.5196
2013,5.0646501,-75.507553
2013,5.0629401,-75.496643
2013,5.0703702,-75.520554
2013,5.0646501,-75.507553
2013,5.0595999,-75.51947
2013,,
2013,5.0506902,-75.48085
2013,5.0668302,-75.512527
2013,5.0672698,-75.520241
2013,5.0490999,-75.490898
2013,5.0661201,-75.486633
